Mean Score,Participant Mean Scores,Most common best Parameter,True Label,Predicted Label
_,_,_,50.0000007451,93.9439841378669
_,_,_,50.0000007451,98.01249855680395
_,_,_,50.0000007451,93.47504381261487
_,_,_,50.0000007451,86.45644451062589
_,_,_,50.0000007451,93.000074609396
_,_,_,50.0000007451,99.95015955200398
_,_,_,50.0000007451,90.93773554503001
_,_,_,50.0000007451,91.487504267186
_,_,_,50.0000007451,83.88782027921599
_,_,_,50.0000007451,75.45648095835993
_,_,_,50.0000007451,90.062120705206
_,_,_,50.0000007451,92.4812557344839
_,_,_,50.0000007451,90.91259490561599
_,_,_,99.3751466773,106.85032933393597
_,_,_,100.0000014901,86.99680379890991
_,_,_,100.0000014901,92.4626199247519
_,_,_,100.0000014901,86.01235193083801
_,_,_,100.0000014901,96.95633483227287
_,_,_,100.0000014901,103.48439847785905
_,_,_,100.0000014901,94.25319890154697
_,_,_,100.0000014901,89.999928117816
_,_,_,100.0000014901,87.20032411448794
_,_,_,100.0000014901,94.22199277281645
_,_,_,100.0000014901,97.00007466869589
_,_,_,100.0000014901,89.98750424501199
_,_,_,98.7576142035,94.4938260832549
_,_,_,0.0,96.98132902448587
_,_,_,0.0,101.97508055123797
